time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),carbon_dioxide (ppm),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),us_aqi (USAQI)
2024-10-24T19:00,28.0,19.5,561.0,NaN,14.0,5.8,61
2024-10-24T20:00,29.0,20.2,513.0,NaN,11.3,5.1,61
2024-10-24T21:00,29.9,20.9,472.0,NaN,9.3,4.5,61
2024-10-24T22:00,31.2,21.7,438.0,NaN,8.2,4.1,62
2024-10-24T23:00,30.2,21.1,411.0,NaN,7.8,3.7,62
2024-10-25T00:00,21.7,15.1,476.0,NaN,8.3,2.9,63
2024-10-25T01:00,25.1,17.5,453.0,NaN,8.1,3.9,63
2024-10-25T02:00,27.4,19.0,419.0,NaN,7.9,5.2,63
2024-10-25T03:00,24.6,16.9,384.0,NaN,7.1,5.9,63
2024-10-25T04:00,22.1,15.3,347.0,NaN,5.4,5.3,63
2024-10-25T05:00,21.9,15.1,309.0,NaN,3.2,4.0,63
2024-10-25T06:00,21.5,14.8,281.0,NaN,1.7,3.0,63
2024-10-25T07:00,21.4,14.8,262.0,NaN,1.0,2.6,63
2024-10-25T08:00,21.6,14.9,253.0,NaN,0.9,2.5,63
2024-10-25T09:00,21.7,15.0,266.0,NaN,2.0,2.5,63
2024-10-25T10:00,22.8,15.7,308.0,NaN,4.9,2.6,66
2024-10-25T11:00,23.2,16.1,371.0,NaN,9.1,2.9,73
2024-10-25T12:00,29.0,20.1,380.0,NaN,9.8,3.3,73
2024-10-25T13:00,31.1,21.7,408.0,NaN,10.7,3.9,68
2024-10-25T14:00,33.3,23.2,449.0,NaN,12.2,4.8,64
2024-10-25T15:00,34.5,24.1,501.0,NaN,13.9,5.5,64
2024-10-25T16:00,36.2,25.3,574.0,NaN,16.6,6.3,64
2024-10-25T17:00,37.8,26.5,658.0,NaN,19.7,7.0,64
2024-10-25T18:00,36.0,25.2,719.0,NaN,21.1,6.8,65
2024-10-25T19:00,37.6,26.3,742.0,NaN,19.5,4.9,65
2024-10-25T20:00,39.2,27.5,743.0,NaN,16.3,2.1,66
2024-10-25T21:00,36.8,25.7,731.0,NaN,13.5,0.1,66
2024-10-25T22:00,33.5,23.5,710.0,NaN,12.0,0.0,67
2024-10-25T23:00,31.7,22.2,677.0,NaN,10.9,0.0,67
2024-10-26T00:00,38.4,27.0,672.0,477,9.2,1.9,67
2024-10-26T01:00,39.9,28.0,697.0,462,8.9,3.2,68
2024-10-26T02:00,41.0,28.7,728.0,441,8.4,5.0,69
2024-10-26T03:00,35.6,24.8,727.0,426,7.5,5.9,70
2024-10-26T04:00,26.1,17.8,662.0,421,5.6,5.1,71
2024-10-26T05:00,23.7,15.7,564.0,422,3.2,3.4,71
2024-10-26T06:00,23.4,15.2,487.0,423,1.5,2.1,71
2024-10-26T07:00,23.5,15.1,414.0,422,0.5,1.7,71
2024-10-26T08:00,24.0,15.4,361.0,421,0.3,1.8,71
2024-10-26T09:00,24.9,16.0,432.0,422,1.6,2.0,71
2024-10-26T10:00,26.1,16.8,728.0,425,5.5,2.2,71
2024-10-26T11:00,27.5,17.8,1147.0,430,11.0,2.6,71
2024-10-26T12:00,24.0,15.8,1488.0,436,15.8,2.9,71
2024-10-26T13:00,29.6,19.7,1697.0,444,20.2,3.7,71
2024-10-26T14:00,34.9,23.3,1827.0,453,26.2,4.9,71
2024-10-26T15:00,39.3,26.4,1836.0,459,30.6,5.8,71
2024-10-26T16:00,42.7,28.8,1662.0,460,32.4,6.3,71
2024-10-26T17:00,43.2,29.2,1367.0,459,32.6,6.6,71
2024-10-26T18:00,39.9,26.9,1093.0,457,31.2,6.7,72
2024-10-26T19:00,35.7,24.1,871.0,455,27.4,6.5,72
2024-10-26T20:00,31.7,21.4,670.0,453,21.9,6.1,72
2024-10-26T21:00,28.4,19.2,544.0,452,17.4,5.7,71
2024-10-26T22:00,25.8,17.4,533.0,456,14.9,5.4,70
2024-10-26T23:00,23.8,16.0,597.0,462,13.2,5.1,70
2024-10-27T00:00,24.5,16.5,664.0,462,14.3,5.5,69
2024-10-27T01:00,28.4,19.3,728.0,452,12.4,6.2,68
2024-10-27T02:00,29.2,19.6,796.0,436,9.6,7.1,68
2024-10-27T03:00,27.7,18.5,819.0,424,7.1,7.4,67
2024-10-27T04:00,27.9,18.7,759.0,421,5.0,6.3,66
2024-10-27T05:00,27.5,18.4,653.0,422,3.0,4.6,66
2024-10-27T06:00,27.1,18.0,563.0,423,1.7,3.3,67
2024-10-27T07:00,26.3,17.5,472.0,421,0.8,2.8,67
2024-10-27T08:00,25.8,17.2,397.0,419,0.5,2.6,67
2024-10-27T09:00,25.3,16.8,446.0,419,2.0,2.7,67
2024-10-27T10:00,25.8,17.1,727.0,422,6.0,2.9,67
2024-10-27T11:00,27.0,17.9,1133.0,428,11.7,3.3,67
2024-10-27T12:00,27.9,18.8,1447.0,434,18.4,3.6,67
2024-10-27T13:00,34.5,23.5,1590.0,441,24.7,4.6,68
2024-10-27T14:00,39.9,27.3,1641.0,447,33.4,6.1,68
2024-10-27T15:00,42.5,29.2,1628.0,453,39.2,7.1,68
2024-10-27T16:00,43.1,29.7,1548.0,456,39.9,7.4,69
2024-10-27T17:00,40.6,28.2,1402.0,459,37.7,7.4,69
2024-10-27T18:00,36.7,25.6,1223.0,459,34.3,7.1,69
2024-10-27T19:00,32.8,22.9,979.0,457,29.3,6.6,68
2024-10-27T20:00,29.4,20.5,702.0,453,23.1,5.8,68
2024-10-27T21:00,26.7,18.6,514.0,451,18.2,5.3,68
2024-10-27T22:00,24.6,17.1,484.0,454,16.0,5.1,68
2024-10-27T23:00,23.6,16.4,543.0,459,15.0,5.2,68
2024-10-28T00:00,25.3,17.5,608.0,459,15.1,5.7,68
2024-10-28T01:00,31.4,21.7,670.0,449,12.5,5.9,68
2024-10-28T02:00,39.6,27.3,739.0,434,9.0,6.1,69
2024-10-28T03:00,22.4,15.2,761.0,423,5.9,5.9,69
2024-10-28T04:00,16.9,11.4,693.0,420,3.9,4.9,69
2024-10-28T05:00,15.4,10.3,578.0,422,2.4,3.5,68
2024-10-28T06:00,15.5,10.3,490.0,423,1.5,2.4,68
2024-10-28T07:00,16.2,10.7,415.0,422,0.7,1.9,67
2024-10-28T08:00,17.0,11.2,368.0,422,0.5,1.8,66
2024-10-28T09:00,17.8,11.8,461.0,423,1.8,1.9,66
2024-10-28T10:00,19.0,12.6,838.0,427,5.7,2.1,65
2024-10-28T11:00,20.5,13.6,1357.0,433,11.1,2.5,65
2024-10-28T12:00,23.0,15.5,1700.0,439,14.2,3.1,64
2024-10-28T13:00,27.9,19.0,1704.0,443,17.4,3.8,64
2024-10-28T14:00,31.7,21.5,1532.0,447,21.8,4.8,64
2024-10-28T15:00,33.3,22.8,1362.0,450,25.0,5.6,63
2024-10-28T16:00,34.2,23.5,1257.0,452,26.4,6.0,63
2024-10-28T17:00,34.5,23.6,1154.0,453,26.5,6.3,62
2024-10-28T18:00,31.3,21.8,1035.0,454,25.3,6.2,62
2024-10-28T19:00,28.1,19.6,872.0,454,21.7,5.7,61
2024-10-28T20:00,24.9,17.3,693.0,452,16.7,4.8,61
2024-10-28T21:00,22.3,15.5,572.0,452,12.7,4.1,61
2024-10-28T22:00,20.2,14.1,547.0,454,10.8,3.6,61
2024-10-28T23:00,18.6,12.9,579.0,457,9.9,3.2,60
2024-10-29T00:00,17.6,12.3,621.0,456,9.0,3.7,60
2024-10-29T01:00,21.5,15.0,682.0,447,9.1,4.5,60
2024-10-29T02:00,25.5,17.6,754.0,434,9.1,5.6,59
2024-10-29T03:00,27.0,18.6,767.0,425,8.4,6.1,58
2024-10-29T04:00,23.7,16.2,663.0,423,6.3,5.3,58
2024-10-29T05:00,22.7,15.5,499.0,424,3.6,3.8,59
2024-10-29T06:00,21.2,14.5,377.0,425,1.6,2.7,59
2024-10-29T07:00,19.7,13.4,303.0,424,0.6,2.2,60
2024-10-29T08:00,19.0,13.0,270.0,423,0.4,2.0,60
2024-10-29T09:00,19.3,13.2,359.0,424,1.7,2.0,60
2024-10-29T10:00,19.2,13.0,671.0,427,5.3,2.1,60
2024-10-29T11:00,19.4,13.3,1105.0,432,10.4,2.5,62
2024-10-29T12:00,26.3,18.2,1444.0,438,15.0,2.9,64
2024-10-29T13:00,30.0,20.8,1611.0,445,18.5,3.7,60
2024-10-29T14:00,33.2,23.0,1683.0,452,23.3,4.8,61
2024-10-29T15:00,36.2,25.1,1669.0,457,26.7,5.6,61
2024-10-29T16:00,37.7,26.1,1547.0,459,27.7,6.0,61
2024-10-29T17:00,37.7,26.2,1341.0,459,27.4,6.2,61
2024-10-29T18:00,34.6,24.0,1129.0,459,25.6,6.1,61
2024-10-29T19:00,30.9,21.5,912.0,459,21.6,5.5,62
2024-10-29T20:00,27.4,19.2,690.0,458,16.3,4.7,62
2024-10-29T21:00,24.7,17.3,544.0,458,12.1,4.0,62
2024-10-29T22:00,22.6,15.8,526.0,462,10.2,3.6,62
2024-10-29T23:00,21.1,14.8,583.0,467,9.5,3.5,62
2024-10-30T00:00,22.6,15.7,640.0,467,9.1,3.4,62
2024-10-30T01:00,27.0,18.8,687.0,456,8.7,4.3,63
2024-10-30T02:00,31.4,21.9,733.0,440,8.1,5.5,63
2024-10-30T03:00,31.3,21.4,734.0,428,7.1,6.2,63
2024-10-30T04:00,30.0,20.1,649.0,425,5.3,5.7,64
2024-10-30T05:00,30.4,20.1,519.0,427,3.2,4.7,64
2024-10-30T06:00,31.4,20.8,418.0,428,1.7,4.0,64
2024-10-30T07:00,32.7,21.4,339.0,427,0.9,4.1,65
2024-10-30T08:00,36.8,23.9,289.0,427,0.8,4.6,66
2024-10-30T09:00,43.7,28.2,360.0,428,2.2,5.1,67
2024-10-30T10:00,49.8,31.9,650.0,431,6.2,5.7,68
2024-10-30T11:00,57.2,36.8,1061.0,436,11.7,6.3,71
2024-10-30T12:00,56.6,37.3,1398.0,442,15.1,6.1,72
2024-10-30T13:00,59.4,39.1,1581.0,449,18.5,6.8,73
2024-10-30T14:00,60.5,40.0,1689.0,457,23.1,7.8,75
2024-10-30T15:00,61.2,40.6,1764.0,464,26.3,8.5,77
2024-10-30T16:00,60.8,40.4,1833.0,470,26.9,8.7,78
2024-10-30T17:00,57.2,38.1,1869.0,476,26.0,8.7,79
2024-10-30T18:00,51.7,34.5,1829.0,481,24.2,8.6,80
2024-10-30T19:00,47.5,31.7,1665.0,485,21.1,8.3,81
2024-10-30T20:00,44.0,29.3,1425.0,488,17.1,7.9,82
2024-10-30T21:00,40.6,27.1,1209.0,489,14.0,7.6,83
2024-10-30T22:00,37.6,25.1,1045.0,490,12.6,7.3,84
2024-10-30T23:00,35.9,23.9,905.0,489,12.1,7.1,85
2024-10-31T00:00,40.7,26.7,799.0,484,11.9,6.6,85
2024-10-31T01:00,46.8,30.7,748.0,470,10.4,6.0,86
2024-10-31T02:00,66.4,41.9,732.0,450,8.4,5.2,88
2024-10-31T03:00,63.1,38.8,697.0,436,6.4,4.8,89
2024-10-31T04:00,72.4,42.8,612.0,432,4.6,5.0,91
2024-10-31T05:00,74.7,43.9,508.0,432,2.9,5.4,93
2024-10-31T06:00,70.5,41.2,432.0,433,1.8,6.0,95
2024-10-31T07:00,69.4,40.5,375.0,432,1.1,6.6,97
2024-10-31T08:00,68.5,39.8,346.0,431,0.8,7.3,98
2024-10-31T09:00,71.7,41.8,413.0,431,2.1,7.9,100
2024-10-31T10:00,73.8,43.3,637.0,433,5.6,8.3,101
2024-10-31T11:00,77.1,45.6,957.0,437,10.6,8.7,102
2024-10-31T12:00,83.4,51.9,1259.0,442,16.7,9.1,103
2024-10-31T13:00,87.3,54.4,1517.0,450,20.1,9.8,105
2024-10-31T14:00,86.8,54.5,1756.0,459,24.6,10.7,106
2024-10-31T15:00,88.0,55.5,1940.0,468,27.3,11.4,108
2024-10-31T16:00,90.1,56.7,2084.0,476,26.8,11.7,110
2024-10-31T17:00,87.3,55.2,2172.0,484,24.4,11.7,111
2024-10-31T18:00,75.2,50.6,2121.0,489,21.6,11.6,113
2024-10-31T19:00,70.1,47.8,1830.0,490,18.2,11.2,115
2024-10-31T20:00,65.4,45.1,1400.0,488,14.2,10.6,116
2024-10-31T21:00,60.8,42.0,1055.0,486,11.3,10.0,118
2024-10-31T22:00,57.0,39.2,887.0,488,10.2,9.4,120
2024-10-31T23:00,53.0,36.3,803.0,490,10.1,8.8,121
2024-11-01T00:00,55.1,36.8,754.0,487,11.1,8.4,122
2024-11-01T01:00,58.2,38.6,745.0,473,10.3,9.4,123
2024-11-01T02:00,67.8,44.0,770.0,454,9.0,10.7,124
2024-11-01T03:00,86.4,49.9,757.0,440,7.6,11.4,124
2024-11-01T04:00,89.2,50.4,657.0,435,5.7,10.7,126
2024-11-01T05:00,88.0,49.8,519.0,434,3.6,9.4,126
2024-11-01T06:00,102.4,58.0,422.0,433,2.2,8.5,127
2024-11-01T07:00,91.7,52.3,369.0,431,1.3,8.4,129
2024-11-01T08:00,92.0,52.6,358.0,430,1.0,8.7,130
2024-11-01T09:00,92.2,53.3,460.0,430,2.5,9.1,131
2024-11-01T10:00,94.3,55.1,785.0,434,7.0,9.5,132
2024-11-01T11:00,96.4,56.7,1222.0,440,13.3,10.0,134
2024-11-01T12:00,99.9,61.2,1513.0,445,18.6,10.5,135
2024-11-01T13:00,105.2,64.7,1497.0,449,22.9,11.3,136
2024-11-01T14:00,110.1,68.2,1334.0,453,28.7,12.4,137
2024-11-01T15:00,112.7,70.3,1249.0,457,32.1,13.1,138
2024-11-01T16:00,106.6,67.8,1375.0,462,31.2,13.2,140
2024-11-01T17:00,99.4,63.6,1580.0,468,28.1,12.9,141
2024-11-01T18:00,83.4,56.8,1688.0,474,24.6,12.4,142
2024-11-01T19:00,76.6,52.7,1605.0,479,21.2,11.7,143
2024-11-01T20:00,71.7,49.4,1425.0,484,17.5,10.7,143
2024-11-01T21:00,68.5,46.9,1257.0,488,14.6,9.8,144
2024-11-01T22:00,65.4,44.8,1133.0,491,13.0,8.9,144
2024-11-01T23:00,63.3,43.3,1021.0,493,12.2,8.1,145
2024-11-02T00:00,85.0,57.2,931.0,489,10.1,13.9,145
2024-11-02T01:00,92.9,61.5,880.0,473,9.4,13.6,147
2024-11-02T02:00,101.7,65.2,852.0,451,8.3,13.1,150
2024-11-02T03:00,109.0,65.7,811.0,435,7.0,12.3,150
2024-11-02T04:00,94.1,54.9,730.0,430,5.2,10.8,151
2024-11-02T05:00,85.2,49.4,635.0,432,3.1,9.0,151
2024-11-02T06:00,81.3,47.0,568.0,433,1.7,7.5,151
2024-11-02T07:00,77.8,45.1,513.0,432,0.6,6.6,151
2024-11-02T08:00,74.3,43.2,486.0,430,0.2,6.2,150
2024-11-02T09:00,72.2,42.3,577.0,431,2.1,6.0,150
2024-11-02T10:00,74.5,43.9,891.0,436,7.7,6.2,150
2024-11-02T11:00,75.2,45.2,1323.0,442,15.6,6.8,149
2024-11-02T12:00,113.4,68.9,1654.0,449,21.1,7.4,148
2024-11-02T13:00,115.0,70.8,1782.0,455,25.8,8.3,149
2024-11-02T14:00,110.8,68.9,1808.0,461,32.1,9.5,149
2024-11-02T15:00,104.8,65.4,1813.0,467,36.0,10.4,149
2024-11-02T16:00,99.9,62.6,1839.0,472,35.7,10.7,149
2024-11-02T17:00,94.5,59.0,1843.0,476,33.0,10.7,148
2024-11-02T18:00,87.1,54.1,1781.0,480,29.5,10.5,148
2024-11-02T19:00,79.4,49.2,1600.0,483,25.2,10.0,147
2024-11-02T20:00,73.8,45.8,1352.0,486,20.0,9.2,147
2024-11-02T21:00,66.8,41.3,1151.0,487,15.8,8.4,147
2024-11-02T22:00,62.4,38.6,1045.0,487,13.3,7.5,146
2024-11-02T23:00,57.2,35.5,986.0,485,11.8,6.6,145
2024-11-03T00:00,52.4,32.6,944.0,479,12.3,7.6,145
2024-11-03T01:00,55.2,34.8,922.0,465,11.4,8.3,142
2024-11-03T02:00,59.6,38.2,917.0,446,10.0,9.2,139
2024-11-03T03:00,71.9,43.9,884.0,432,8.4,9.5,136
2024-11-03T04:00,87.5,51.2,790.0,428,6.1,8.5,134
2024-11-03T05:00,83.6,49.1,669.0,428,3.6,6.8,134
2024-11-03T06:00,76.8,45.8,575.0,429,1.8,5.5,134
2024-11-03T07:00,70.8,42.5,493.0,428,0.5,4.9,134
2024-11-03T08:00,70.1,42.5,438.0,427,0.1,4.7,133
2024-11-03T09:00,71.2,43.5,515.0,427,2.1,4.7,133
2024-11-03T10:00,73.6,45.1,822.0,430,8.4,4.9,133
2024-11-03T11:00,76.6,47.5,1262.0,434,17.2,5.4,134
2024-11-03T12:00,76.6,49.1,1641.0,440,24.0,5.9,134
2024-11-03T13:00,76.8,49.7,1925.0,448,27.5,6.6,132
2024-11-03T14:00,75.4,49.1,2148.0,457,32.3,7.5,130
2024-11-03T15:00,75.4,49.4,2230.0,464,35.3,8.3,128
2024-11-03T16:00,76.8,50.2,2096.0,467,35.2,8.7,126
2024-11-03T17:00,75.7,49.5,1820.0,467,33.3,9.0,125
2024-11-03T18:00,70.5,46.1,1539.0,467,30.3,9.2,124
2024-11-03T19:00,65.9,43.1,1269.0,467,25.9,9.3,123
2024-11-03T20:00,62.4,40.6,994.0,468,20.4,9.3,122
2024-11-03T21:00,60.1,39.0,798.0,468,16.1,9.4,122
2024-11-03T22:00,58.8,38.0,737.0,470,14.1,9.6,121
2024-11-03T23:00,58.3,37.4,756.0,472,13.3,9.9,121
2024-11-04T00:00,63.1,40.3,772.0,470,11.3,10.4,121
2024-11-04T01:00,68.9,44.2,761.0,460,9.9,10.3,122
2024-11-04T02:00,76.1,49.1,747.0,445,7.9,10.1,123
2024-11-04T03:00,86.4,53.3,718.0,434,6.0,9.4,124
2024-11-04T04:00,81.3,50.1,660.0,431,4.3,7.9,125
2024-11-04T05:00,68.7,42.6,587.0,432,2.6,6.1,125
2024-11-04T06:00,62.2,38.9,533.0,433,1.5,4.6,125
2024-11-04T07:00,58.8,36.8,489.0,431,0.7,3.9,124
2024-11-04T08:00,57.7,36.2,464.0,429,0.4,3.5,123
2024-11-04T09:00,56.3,35.4,518.0,429,1.9,3.4,123
2024-11-04T10:00,57.5,36.2,682.0,431,6.7,3.3,122
2024-11-04T11:00,54.8,35.0,925.0,434,13.4,3.5,121
2024-11-04T12:00,65.2,42.7,1220.0,439,22.5,5.0,120
2024-11-04T13:00,69.6,46.2,1645.0,447,28.9,6.1,119
2024-11-04T14:00,73.6,49.1,2122.0,457,37.5,7.5,118
2024-11-04T15:00,76.6,51.5,2386.0,464,42.2,8.4,118
2024-11-04T16:00,75.7,50.9,2283.0,467,39.7,8.3,119
2024-11-04T17:00,67.5,45.3,1968.0,467,33.4,7.7,119
2024-11-04T18:00,61.7,41.3,1642.0,467,27.5,7.2,118
2024-11-04T19:00,58.9,39.5,1352.0,467,23.2,7.1,118
2024-11-04T20:00,54.2,36.3,1052.0,467,19.3,7.1,117
2024-11-04T21:00,49.4,33.1,805.0,465,16.2,7.2,117
2024-11-04T22:00,46.1,30.7,614.0,461,14.2,7.3,116
2024-11-04T23:00,44.4,29.5,476.0,456,13.0,7.5,116
2024-11-05T00:00,39.1,26.7,452.0,450,9.8,6.1,115
2024-11-05T01:00,43.8,29.7,650.0,441,10.0,6.6,113
2024-11-05T02:00,48.8,33.3,961.0,431,10.2,7.1,112
2024-11-05T03:00,48.9,32.7,1115.0,424,9.6,7.1,110
2024-11-05T04:00,41.3,27.5,942.0,424,7.3,5.9,108
2024-11-05T05:00,33.1,21.9,612.0,427,4.1,4.1,106
2024-11-05T06:00,29.3,19.3,365.0,430,1.8,2.7,104
2024-11-05T07:00,30.9,19.9,251.0,429,0.4,2.2,102
2024-11-05T08:00,29.7,19.4,220.0,428,0.0,2.2,100
2024-11-05T09:00,30.3,19.8,368.0,428,1.8,2.4,98
2024-11-05T10:00,31.3,20.5,851.0,431,7.8,2.8,97
2024-11-05T11:00,36.6,24.5,1512.0,436,16.3,3.5,96
2024-11-05T12:00,28.5,19.6,1976.0,441,24.3,4.0,95
2024-11-05T13:00,36.0,24.9,2070.0,446,29.1,5.0,93
2024-11-05T14:00,39.3,27.2,1967.0,450,35.6,6.4,91
2024-11-05T15:00,40.7,28.2,1807.0,453,39.4,7.4,89
2024-11-05T16:00,41.3,28.6,1608.0,453,38.5,7.6,87
2024-11-05T17:00,39.5,27.3,1351.0,453,35.0,7.4,85
2024-11-05T18:00,34.6,23.9,1123.0,452,30.6,7.0,83
2024-11-05T19:00,30.2,20.8,946.0,453,25.3,6.5,82
2024-11-05T20:00,26.8,18.5,798.0,454,19.2,5.8,80
2024-11-05T21:00,24.2,16.7,691.0,455,14.5,5.3,78
2024-11-05T22:00,22.5,15.5,641.0,458,12.5,5.0,77
2024-11-05T23:00,21.3,14.7,632.0,461,11.8,4.9,76
2024-11-06T00:00,24.5,16.9,637.0,460,11.9,4.8,74
2024-11-06T01:00,30.3,20.9,665.0,451,10.5,5.1,73
2024-11-06T02:00,36.8,25.4,706.0,439,8.6,5.6,73
2024-11-06T03:00,27.6,18.6,701.0,430,6.6,5.6,72
2024-11-06T04:00,19.0,12.4,605.0,428,4.7,4.9,71
2024-11-06T05:00,17.5,11.4,463.0,429,2.7,3.8,69
2024-11-06T06:00,18.3,11.6,355.0,430,1.4,3.0,68
2024-11-06T07:00,19.6,12.4,245.0,429,0.2,2.8,68
2024-11-06T08:00,20.8,13.1,169.0,429,0.0,3.0,67
2024-11-06T09:00,22.1,14.0,312.0,430,1.6,3.3,66
2024-11-06T10:00,22.9,14.6,861.0,433,8.1,3.7,66
2024-11-06T11:00,28.0,18.3,1630.0,438,17.1,4.3,65
2024-11-06T12:00,30.7,20.7,2241.0,444,22.2,4.6,65
2024-11-06T13:00,38.8,26.4,2577.0,452,26.2,5.6,65
2024-11-06T14:00,41.2,28.3,2756.0,461,31.7,7.0,65
2024-11-06T15:00,39.2,26.9,2752.0,468,35.0,8.0,65
2024-11-06T16:00,37.6,25.9,2487.0,470,34.4,8.3,65
2024-11-06T17:00,36.3,25.1,2040.0,469,31.7,8.2,65
2024-11-06T18:00,32.8,22.6,1623.0,468,28.3,8.0,65
2024-11-06T19:00,29.7,20.5,1289.0,466,24.1,7.6,65
2024-11-06T20:00,27.2,18.7,985.0,464,19.2,7.1,64
2024-11-06T21:00,25.6,17.6,759.0,462,15.4,6.7,65
2024-11-06T22:00,24.6,16.9,644.0,461,13.5,6.6,65
2024-11-06T23:00,24.2,16.6,608.0,461,12.7,6.6,65
2024-11-07T00:00,27.6,18.9,599.0,458,14.4,8.2,65
2024-11-07T01:00,33.2,22.6,622.0,450,12.1,8.3,65
2024-11-07T02:00,39.9,27.2,673.0,440,8.9,8.4,65
2024-11-07T03:00,37.8,23.8,685.0,432,6.1,8.2,65
2024-11-07T04:00,38.5,23.7,618.0,430,4.2,7.5,66
2024-11-07T05:00,37.1,22.7,513.0,430,2.8,6.5,67
2024-11-07T06:00,36.4,22.2,429.0,430,1.9,5.7,68
2024-11-07T07:00,35.5,21.8,321.0,429,0.9,5.2,69
2024-11-07T08:00,35.0,21.7,233.0,428,0.4,4.9,70
2024-11-07T09:00,35.0,21.9,357.0,428,1.9,4.7,70
2024-11-07T10:00,35.0,22.0,917.0,430,6.8,4.6,82
2024-11-07T11:00,38.5,24.9,1690.0,433,13.7,4.6,90
